timestamp,checkpoints_timed,checkpoints_req,checkpoint_write_time,checkpoint_sync_time,buffers_checkpoint,buffers_clean,maxwritten_clean,buffers_backend,buffers_backend_fsync,buffers_alloc,cpu_percent,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,mem_slab,disk_percent,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes
2023-10-24 19:20:59,8,948,4722347.0,3977148.0,191871,4133730,41296,252023885,0,4818958916,19.7,540687409152,521256656896,3.6,15252316160,44268122112,290359468032,190257831936,3336753152,477830217728,666656768,13536411648,93.5,3890919,238297436,355799716864,7195381109760
2023-10-24 19:21:09,8,949,4727280.0,3981060.0,191873,4138630,41345,252291991,0,4825304126,20.0,540687409152,521223565312,3.6,15285403648,44166258688,290382360576,190325243904,3336753152,477898993664,666664960,13551075328,93.5,3890919,238568755,355799716864,7200429065216
2023-10-24 19:21:19,8,950,4732216.0,3985478.0,191878,4143630,41395,252555860,0,4831528185,20.9,540687409152,520939098112,3.7,15569846272,43844464640,290630889472,190358773760,3336753152,477936345088,666693632,13572145152,93.6,3890921,238850657,355799856128,7205543654400
2023-10-24 19:21:29,8,951,4737446.0,3989417.0,191883,4148530,41444,252806829,0,4837781383,20.6,540687409152,520904904704,3.7,15603613696,43791732736,290649862144,190375624704,3336757248,477955305472,666697728,13582794752,93.6,3890921,239152615,355799856128,7210848977920
2023-10-24 19:21:39,8,952,4742379.0,3993288.0,191886,4153430,41493,253056305,0,4844133073,19.8,540687409152,520948719616,3.7,15560228864,43782823936,290619899904,190426546176,3336757248,478007599104,666693632,13582282752,93.6,3890921,239464193,355799856128,7216301065216
2023-10-24 19:21:49,8,954,4752453.0,3999762.0,191896,4158430,41543,253390809,0,4850566087,19.8,540687409152,520963284992,3.6,15545659392,44118519808,290607165440,190107955200,3336757248,477686472704,666693632,13579726848,93.5,3890921,239791497,355799856128,7221880697856
2023-10-24 19:21:59,8,955,4757089.0,4003637.0,191898,4163330,41592,253689214,0,4857424715,20.9,540687409152,520964472832,3.6,15544459264,44102000640,290604462080,190125051904,3336761344,477704187904,666693632,13579984896,93.5,3890921,240052480,355799856128,7226681648128
2023-10-24 19:22:09,8,956,4762023.0,4007528.0,191902,4168330,41642,253964088,0,4863866138,20.7,540687409152,521069158400,3.6,15439790080,44211679232,290498314240,190125326336,3336761344,477699178496,666693632,13573885952,93.5,3890921,240310085,355799856128,7231430640640
2023-10-24 19:22:19,8,957,4767257.0,4011565.0,191905,4173230,41691,254229775,0,4870133514,20.1,540687409152,520951328768,3.7,15557619712,44026761216,290603163648,190192521216,3336761344,477766266880,666693632,13571887104,93.5,3890921,240584230,355799856128,7236462564352
2023-10-24 19:22:29,8,958,4772593.0,4014437.0,191907,4178130,41740,254504615,0,4876625205,20.1,540687409152,520956657664,3.6,15552294912,43946950656,290606235648,190276677632,3336761344,477851402240,666693632,13571489792,93.5,3890921,240839710,355799856128,7241227940864
2023-10-24 19:22:39,8,959,4777530.0,4018375.0,191912,4183130,41790,254754577,0,4882958746,19.6,540687409152,520957751296,3.6,15551197184,43863990272,290604519424,190360883200,3336761344,477935460352,666693632,13572022272,93.6,3890921,241154720,355799856128,7246655030272
2023-10-24 19:22:49,8,960,4782665.0,4021947.0,191917,4188030,41839,255000078,0,4889321509,19.7,540687409152,520959516672,3.6,15549431808,43796766720,290606264320,190428086272,3336761344,478004449280,666693632,13573382144,93.6,3890921,241457294,355799856128,7252002706432
2023-10-24 19:22:59,8,961,4787600.0,4025963.0,191922,4192930,41888,255253148,0,4895544613,19.6,540687409152,520959729664,3.6,15549218816,43744698368,290608320512,190478839808,3336761344,478056730624,666693632,13573967872,93.6,3890921,241795775,355799856128,7257616901120
2023-10-24 19:23:09,8,963,4797576.0,4033229.0,191932,4197930,41938,255604667,0,4902207233,20.3,540687409152,520962703360,3.6,15546228736,44119851008,290606284800,190109794304,3336761344,477684568064,666693632,13570531328,93.5,3890921,242067802,355799856128,7262564697088
2023-10-24 19:23:19,8,964,4802601.0,4036944.0,191937,4202830,41987,255892023,0,4908804583,20.3,540687409152,520974372864,3.6,15534575616,44130402304,290606923776,190110056448,3336761344,477685669888,666693632,13571710976,93.5,3890921,242327443,355799856128,7267414541312
2023-10-24 19:23:29,8,965,4807532.0,4040706.0,191939,4207730,42036,256179028,0,4915371678,20.2,540687409152,520973389824,3.6,15535136768,44113428480,290606764032,190127013888,3336761344,477702082560,666693632,13570555904,93.5,3890921,242612878,355799856128,7272487748608
2023-10-24 19:23:39,8,966,4812569.0,4044349.0,191944,4212730,42086,256456965,0,4921994626,19.9,540687409152,520967323648,3.6,15541624832,44022272000,290608496640,190211170304,3336761344,477786750976,666693632,13572276224,93.5,3890921,242879694,355799856128,7277490140160
2023-10-24 19:23:49,8,967,4817704.0,4047766.0,191949,4217630,42135,256726057,0,4928416718,19.9,540687409152,520970833920,3.6,15538114560,43941949440,290609283072,190295420928,3336761344,477870583808,666693632,13571166208,93.5,3890921,243143231,355799856128,7282418324480
2023-10-24 19:23:59,8,968,4822540.0,4051618.0,191954,4222530,42184,256972987,0,4934717846,19.7,540687409152,520971567104,3.6,15537381376,43839668224,290607423488,190396436480,3336761344,477973598208,666693632,13573771264,93.6,3890921,243454088,355799856128,7287821292544
2023-10-24 19:24:09,8,969,4827378.0,4055962.0,191956,4227530,42234,257234284,0,4941139921,19.5,540687409152,520970477568,3.6,15537930240,43769647104,290609541120,190463791104,3336769536,478043062272,666693632,13575266304,93.6,3890921,243752204,355799856128,7293157733376
2023-10-24 19:24:19,8,970,4832407.0,4059683.0,191958,4232430,42283,257484761,0,4947421298,19.7,540687409152,520970682368,3.6,15538262016,43751759872,290606309376,190480637952,3336773632,478060613632,666693632,13577609216,93.6,3890921,244072579,355799856128,7298640315392
2023-10-24 19:24:29,8,972,4842375.0,4067349.0,191966,4237330,42332,257829914,0,4953684783,19.8,540687409152,520971821056,3.6,15537119232,44107722752,290608041984,190128783360,3336773632,477705793536,666693632,13573251072,93.5,3890921,244353672,355799856128,7303724119040
2023-10-24 19:24:39,8,973,4847404.0,4071602.0,191968,4242330,42382,258113048,0,4960326747,20.1,540687409152,520968404992,3.6,15540527104,44104450048,290609197056,190128816128,3336773632,477705658368,666693632,13573263360,93.5,3890921,244627714,355799856128,7308780835840
2023-10-24 19:24:49,8,974,4852539.0,4075580.0,191973,4247230,42431,258391061,0,4966725744,20.0,540687409152,520971915264,3.6,15537033216,44106391552,290608095232,190129119232,3336773632,477707210752,666693632,13573791744,93.5,3890921,244893632,355799856128,7313717879808
2023-10-24 19:24:59,8,975,4857571.0,4079556.0,191976,4252130,42480,258675111,0,4973250271,20.2,540687409152,520976125952,3.6,15532822528,44111482880,290608971776,190129336320,3336773632,477706330112,666693632,13572112384,93.5,3890921,245160382,355799856128,7318640272384
2023-10-24 19:25:09,8,976,4862609.0,4083593.0,191978,4257030,42529,258956331,0,4979713795,20.1,540687409152,520976773120,3.6,15532175360,44077285376,290607153152,190163034112,3336777728,477741170688,666693632,13572628480,93.5,3890921,245417039,355799856128,7323501655040
2023-10-24 19:25:19,8,977,4867738.0,4086886.0,191983,4262030,42579,259237726,0,4986321217,20.3,540687409152,520978468864,3.6,15530479616,44011839488,290606972928,190230454272,3336777728,477808312320,666693632,13570646016,93.5,3890921,245680316,355799856128,7328427013120
2023-10-24 19:25:29,8,978,4872668.0,4090972.0,191986,4266930,42628,259502222,0,4992569246,19.4,540687409152,520972980224,3.6,15535972352,43904094208,290608263168,190331449344,3336777728,477910564864,666693632,13571428352,93.5,3890921,245976614,355799856128,7333694096384
2023-10-24 19:25:39,8,979,4877806.0,4094438.0,191991,4271830,42677,259740799,0,4998853353,19.7,540687409152,520970661888,3.6,15537434624,43852443648,290606325760,190381355008,3336777728,477960753152,666693632,13571801088,93.6,3890921,246282251,355799856128,7339000837120
2023-10-24 19:25:49,8,980,4882644.0,4098523.0,191996,4276830,42727,259994699,0,5005217464,19.5,540687409152,520963035136,3.6,15545954304,43766321152,290606350336,190457020416,3336777728,478038355968,666693632,13575114752,93.6,3890921,246611857,355799856128,7344590066688
2023-10-24 19:25:59,8,981,4887681.0,4101828.0,192000,4281730,42776,260233987,0,5011525346,20.0,540687409152,520960655360,3.6,15548284928,44108394496,290608738304,190114185216,3336777728,477693952000,666693632,13573218304,93.5,3890921,246911323,355799856128,7349801579520
2023-10-24 19:26:09,8,983,4897750.0,4109564.0,192010,4286630,42825,260613038,0,5018030894,20.3,540687409152,520962801664,3.6,15546130432,44094472192,290607583232,190131146752,3336777728,477710028800,666693632,13571956736,93.5,3890921,247173735,355799856128,7354713146368
2023-10-24 19:26:19,8,984,4902685.0,4113452.0,192015,4291630,42875,260901450,0,5024741587,20.2,540687409152,521215922176,3.6,15293009920,44346802176,290363346944,190131044352,3336790016,477710807040,666689536,13572538368,93.5,3890921,247455743,355799856128,7359783252992
2023-10-24 19:26:29,8,985,4907715.0,4117241.0,192020,4296530,42924,261186783,0,5031311214,20.1,540687409152,521214939136,3.6,15294009344,44312473600,290358030336,190164877312,3336794112,477744132096,666693632,13573586944,93.5,3890921,247698601,355799856128,7364500550656
2023-10-24 19:26:39,8,986,4912845.0,4120702.0,192025,4301430,42973,261466501,0,5037681521,19.8,540687409152,521212932096,3.6,15296016384,44224847872,290358026240,190248849408,3336794112,477829750784,666693632,13574021120,93.5,3890921,247971364,355799856128,7369547920384
2023-10-24 19:26:49,8,987,4917780.0,4124466.0,192030,4306430,43023,261735405,0,5044180223,19.9,540687409152,521215655936,3.6,15293620224,44147507200,290358530048,190329745408,3336798208,477909483520,666693632,13573312512,93.5,3890921,248266327,355799856128,7374790779904
2023-10-24 19:26:59,8,988,4922812.0,4128051.0,192034,4311330,43072,261981525,0,5050439046,19.5,540687409152,521226252288,3.6,15282696192,44085612544,290358968320,190400569344,3336802304,477982298112,666693632,13574356992,93.6,3890921,248564141,355799856128,7380071904256
2023-10-24 19:27:09,8,989,4927746.0,4132033.0,192038,4316230,43121,262235341,0,5056696085,19.8,540687409152,521224884224,3.6,15284064256,44015046656,290359824384,190467764224,3336806400,478051491840,666693632,13575819264,93.6,3890921,248871904,355799856128,7385435440128
2023-10-24 19:27:19,8,990,4932783.0,4136064.0,192043,4321230,43171,262492674,0,5063061363,19.4,540687409152,521225859072,3.6,15283089408,43980914688,290358710272,190501740544,3336806400,478086598656,666693632,13576155136,93.6,3890921,249170184,355799856128,7390741009408
2023-10-24 19:27:29,8,991,4937819.0,4139872.0,192047,4326130,43220,262743390,0,5069302596,20.1,540687409152,521223766016,3.6,15285182464,43926339584,290359762944,190552412160,3336806400,478139080704,666693632,13579948032,93.6,3890921,249459878,355799856128,7395913544704
2023-10-24 19:27:39,8,992,4942851.0,4144323.0,192050,4331030,43269,263011610,0,5075460640,19.5,540687409152,521224777728,3.6,15284170752,44320530432,290362146816,190162808832,3336806400,477745901568,666693632,13576007680,93.5,3890921,249736610,355799856128,7401007129600
2023-10-24 19:27:49,8,994,4953313.0,4152065.0,192059,4335930,43318,263391815,0,5081898880,20.2,540687409152,521225109504,3.6,15283822592,44350386176,290362372096,190133301248,3336806400,477716393984,666693632,13574393856,93.5,3890921,249998290,355799856128,7405918512128
2023-10-24 19:27:59,8,995,4958250.0,4156157.0,192061,4340930,43368,263679946,0,5088598347,20.1,540687409152,521227448320,3.6,15281491968,44353961984,290363109376,190133559296,3336806400,477715148800,666693632,13572579328,93.5,3890921,250254834,355799856128,7410746598400
2023-10-24 19:28:09,8,996,4963286.0,4159485.0,192067,4345830,43417,263967632,0,5095204676,20.2,540687409152,521226584064,3.6,15281938432,44319088640,290363228160,190166884352,3336806400,477749575680,666693632,13574742016,93.5,3890921,250514791,355799856128,7415576200192
2023-10-24 19:28:19,8,997,4968124.0,4163701.0,192072,4350730,43466,264242868,0,5101491038,19.5,540687409152,521225420800,3.6,15283511296,44215328768,290363572224,190268071936,3336806400,477851762688,666693632,13576794112,93.5,3890921,250793114,355799856128,7420710687744
2023-10-24 19:28:29,8,998,4973159.0,4167456.0,192076,4355630,43515,264524374,0,5107913458,20.5,540687409152,521217794048,3.6,15291154432,44139835392,290374184960,190335422464,3336806400,477919612928,666693632,13575929856,93.5,3890921,251060279,355799856128,7425703232512
2023-10-24 19:28:39,8,999,4978196.0,4171577.0,192078,4360630,43565,264781380,0,5114195746,19.6,540687409152,521223680000,3.6,15285268480,44128980992,290363699200,190352302080,3336806400,477936353280,666693632,13574365184,93.6,3890921,251374174,355799856128,7431116272640
2023-10-24 19:28:49,8,1000,4983233.0,4175145.0,192080,4365530,43614,265024741,0,5120388555,19.5,540687409152,521226858496,3.6,15282089984,44079951872,290364166144,190403076096,3336806400,477988560896,666693632,13574619136,93.6,3890921,251698323,355799856128,7436621988864
2023-10-24 19:28:59,8,1001,4988261.0,4178471.0,192084,4370430,43663,265260999,0,5126718104,19.5,540687409152,521225949184,3.6,15282999296,44144480256,290363269120,190336643072,3336806400,477923123200,666693632,13575491584,93.5,3890921,252012081,355799856128,7442013377536
2023-10-24 19:29:09,8,1003,4998237.0,4185779.0,192090,4375330,43712,265629204,0,5133150016,20.1,540687409152,521224146944,3.6,15284793344,44345389056,290364227584,190135128064,3336806400,477720420352,666693632,13573476352,93.5,3890921,252285794,355799856128,7447014700032
2023-10-24 19:29:19,8,1004,5003274.0,4189742.0,192095,4380330,43762,265920110,0,5139889297,20.1,540687409152,521225764864,3.6,15283183616,44330242048,290365222912,190152282112,3336806400,477737177088,666693632,13572722688,93.5,3890921,252532607,355799856128,7451740300288
2023-10-24 19:29:29,8,1005,5008409.0,4193645.0,192105,4385230,43811,266207608,0,5146323691,20.7,540687409152,521217798144,3.6,15291154432,44302983168,290377912320,190169313280,3336806400,477756465152,666693632,13576667136,93.5,3890921,252804922,355799856128,7456750068736
2023-10-24 19:29:39,8,1006,5013446.0,4197685.0,192109,4390130,43860,266493983,0,5152572363,20.3,540687409152,521220857856,3.6,15287488512,44259278848,290376454144,190217154560,3336810496,477803831296,666693632,13575397376,93.5,3890921,253082998,355799856128,7461863420928
2023-10-24 19:29:49,8,1007,5018480.0,4202145.0,192114,4395130,43910,266779071,0,5158892902,20.2,540687409152,521223278592,3.6,15285223424,44224372736,290376282112,190253404160,3336810496,477841002496,666693632,13575917568,93.5,3890921,253361760,355799856128,7467008623616
2023-10-24 19:29:59,8,1008,5023516.0,4206540.0,192119,4400030,43959,267065150,0,5165160258,20.1,540687409152,521219555328,3.6,15289393152,44201975808,290380963840,190270885888,3336810496,477859229696,666693632,13576232960,93.5,3890921,253632234,355799856128,7472082789376
2023-10-24 19:30:09,8,1009,5028554.0,4210315.0,192121,4405030,44009,267347058,0,5171575662,20.6,540687409152,521212534784,3.6,15296413696,44162654208,290380746752,190304669696,3336810496,477891530752,666693632,13575622656,93.5,3890921,253922407,355799856128,7477283681280
2023-10-24 19:30:19,8,1010,5033491.0,4214578.0,192125,4409930,44058,267616983,0,5177799880,20.2,540687409152,521207496704,3.6,15301459968,44072079360,290381803520,190389047296,3336810496,477977059328,666693632,13577117696,93.6,3890921,254256845,355799856128,7482973385728
2023-10-24 19:30:29,8,1011,5038528.0,4217995.0,192130,4414830,44107,267869731,0,5184082176,20.8,540687409152,521214443520,3.6,15294496768,44026597376,290375970816,190439788544,3336810496,478029504512,666693632,13578211328,93.6,3890921,254562007,355799856128,7488325780480
2023-10-24 19:30:39,8,1012,5043467.0,4222290.0,192135,4419830,44157,268144229,0,5190414810,20.2,540687409152,521226776576,3.6,15282479104,43960868864,290366562304,190515679232,3336810496,478107250688,666693632,13580005376,93.6,3890921,254884418,355799856128,7493857788928
2023-10-24 19:30:49,8,1013,5048599.0,4225958.0,192137,4424730,44206,268391151,0,5196756815,19.8,540687409152,521221808128,3.6,15287140352,44030500864,290367856640,190440456192,3336810496,478032957440,666693632,13580140544,93.6,3890921,255189634,355799856128,7499239367680
2023-10-24 19:30:59,8,1015,5058567.0,4233245.0,192145,4429630,44255,268770618,0,5203399585,20.6,540687409152,521218297856,3.6,15290634240,44332965888,290367963136,190138265600,3336814592,477726994432,666693632,13576560640,93.5,3890921,255450541,355799856128,7504116786176
2023-10-24 19:31:09,8,1016,5063503.0,4237016.0,192148,4434530,44304,269061019,0,5210080306,20.6,540687409152,521221849088,3.6,15287099392,44334931968,290368290816,190138560512,3336814592,477728563200,666693632,13577695232,93.5,3890921,255728009,355799856128,7509147141120
2023-10-24 19:31:19,8,1017,5068535.0,4240567.0,192153,4439430,44353,269344700,0,5216636918,20.1,540687409152,521223397376,3.6,15285534720,44236128256,290369970176,190239535104,3336814592,477828931584,666693632,13575786496,93.5,3890921,255969858,355799856128,7513914778624
2023-10-24 19:31:29,8,1018,5073567.0,4243829.0,192160,4444430,44403,269622333,0,5223180592,20.5,540687409152,521218641920,3.6,15289872384,44128690176,290376118272,190340255744,3336814592,477932032000,666693632,13578813440,93.6,3890921,256266154,355799856128,7519201485824
2023-10-24 19:31:39,8,1019,5078505.0,4247634.0,192163,4449330,44452,269884417,0,5229338199,20.1,540687409152,521218191360,3.6,15290339328,44043685888,290380935168,190424215552,3336814592,478016569344,666693632,13579345920,93.6,3890921,256589203,355799856128,7524726215680
2023-10-24 19:31:49,8,1020,5083642.0,4251213.0,192167,4454230,44501,270137773,0,5235611253,20.5,540687409152,521215279104,3.6,15293677568,44004872192,290380431360,190458437632,3336814592,478052044800,666693632,13581090816,93.6,3890921,256898358,355799856128,7530057987072
2023-10-24 19:31:59,8,1021,5088581.0,4255267.0,192170,4459230,44551,270402801,0,5241980904,19.9,540687409152,521220562944,3.6,15287869440,43941240832,290372177920,190525837312,3336814592,478121484288,666693632,13581979648,93.6,3890921,257219690,355799856128,7535564076032
2023-10-24 19:32:09,8,1023,5098752.0,4262843.0,192179,4464130,44600,270754805,0,5248390632,19.9,540687409152,521225424896,3.6,15283511296,44334530560,290371874816,190140256256,3336818688,477732548608,666693632,13576658944,93.5,3890921,257498893,355799856128,7540653511680
2023-10-24 19:32:19,8,1024,5103787.0,4266743.0,192181,4469030,44649,271044242,0,5254963674,20.0,540687409152,521222127616,3.6,15286820864,44330577920,290373062656,190140715008,3336822784,477733187584,666693632,13577297920,93.5,3890921,257766668,355799856128,7545626485760
2023-10-24 19:32:29,8,1025,5108823.0,4270640.0,192186,4474030,44699,271331746,0,5261597444,20.8,540687409152,521211273216,3.6,15297675264,44319686656,290385022976,190140829696,3336826880,477733220352,666693632,13578821632,93.5,3890921,258035672,355799856128,7550560658432
2023-10-24 19:32:39,8,1026,5113862.0,4275013.0,192189,4478830,44747,271622027,0,5267876359,20.7,540687409152,521213390848,3.6,15295565824,44302483456,290382995456,190158004224,3336826880,477752532992,666693632,13581103104,93.5,3890921,258306229,355799856128,7555560092672
2023-10-24 19:32:49,8,1027,5118996.0,4279375.0,192194,4483730,44796,271904815,0,5274120155,20.4,540687409152,521211043840,3.6,15297904640,44284624896,290385047552,190175133696,3336826880,477768052736,666693632,13580984320,93.5,3890921,258587450,355799856128,7560721265664
2023-10-24 19:32:59,8,1028,5124534.0,4285973.0,192203,4488430,44843,272285875,0,5282613057,42.7,540687409152,520223391744,3.8,16285556736,43135758336,291285655552,190326411264,3336826880,477929267200,666693632,13612236800,93.5,3890921,258882027,355799856128,7567392310272
2023-10-24 19:33:09,8,1028,5124534.0,4285973.0,192203,4493130,44890,272433863,0,5292438926,46.0,540687409152,519955042304,3.8,16553906176,41758035968,291575226368,191417208832,3336826880,479038640128,666693632,13632126976,93.7,3890921,259149603,355799856128,7574620230656
2023-10-24 19:33:19,8,1029,5128563.0,4296184.0,192216,4497830,44937,273090312,0,5302378758,46.8,540687409152,519771643904,3.9,16737288192,41676611584,291752128512,191316893696,3336826880,478936682496,666693632,13630394368,93.7,3890921,259375813,355799856128,7581359215616
2023-10-24 19:33:29,8,1029,5128563.0,4296184.0,192216,4502530,44984,273090312,0,5312745420,48.9,540687409152,519722389504,3.9,16786550784,40680337408,291792379904,192239988736,3336826880,479883694080,666693632,13655998464,93.8,3890921,259739501,355799856128,7589324526592
2023-10-24 19:33:39,8,1030,5132495.0,4308198.0,192223,4507330,45032,273839906,0,5322513944,45.7,540687409152,519738097664,3.9,16770834432,41141739520,291779452928,191804219392,3336826880,479438008320,666693632,13644410880,93.7,3890921,259945274,355799856128,7596036633600
2023-10-24 19:33:49,8,1031,5136428.0,4320764.0,192234,4512030,45079,274539871,0,5332708988,48.0,540687409152,519731814400,3.9,16777134080,41852207104,291797639168,191079247872,3336830976,478721236992,666693632,13630783488,93.6,3890921,260241721,355799856128,7603258921984
2023-10-24 19:33:59,8,1031,5136428.0,4320764.0,192234,4516830,45127,274622134,0,5342938252,46.2,540687409152,519744655360,3.9,16764284928,40801951744,291791118336,192119685120,3336830976,479784341504,666693632,13652500480,93.8,3890921,260525853,355799856128,7610753471488
2023-10-24 19:34:09,8,1032,5140308.0,4332641.0,192242,4521530,45174,275354568,0,5352956624,45.9,540687409152,519741964288,3.9,16767291392,41510830080,291792601088,191425560576,3336830976,479072456704,666693632,13636886528,93.7,3890921,260754317,355799856128,7617534411776
2023-10-24 19:34:19,8,1032,5140308.0,4332641.0,192242,4526230,45221,275354568,0,5363241634,47.7,540687409152,519735562240,3.9,16773386240,40550686720,291794132992,192355008512,3336835072,480026501120,666693632,13660131328,93.8,3890921,261113666,355799856128,7625455948800
2023-10-24 19:34:29,8,1033,5144237.0,4344447.0,192250,4530830,45267,276080964,0,5372988278,44.7,540687409152,519739965440,3.9,16769048576,41143533568,291792945152,191780626432,3336839168,479437987840,666693632,13647441920,93.7,3890921,261326060,355799856128,7632277390336
2023-10-24 19:34:39,8,1034,5148217.0,4355718.0,192260,4535430,45313,276758475,0,5382966134,46.9,540687409152,519740198912,3.9,16768749568,41807970304,291792662528,191130972160,3336843264,478773846016,666693632,13631799296,93.7,3890921,261581051,355799856128,7639284048896
2023-10-24 19:34:49,8,1034,5148217.0,4355718.0,192260,4540230,45361,276789303,0,5393307542,46.5,540687409152,519737102336,3.9,16771846144,40789962752,291796344832,192120893440,3336843264,479788756992,666693632,13656633344,93.8,3890921,261908448,355799856128,7647071966208
2023-10-24 19:34:59,8,1035,5152195.0,4367423.0,192271,4544930,45408,277515676,0,5403071131,45.3,540687409152,519737167872,3.9,16771346432,41374195712,291795406848,191550742528,3336843264,479205023744,666693632,13643661312,93.7,3890921,262142505,355799856128,7653988545536
2023-10-24 19:35:09,8,1036,5156079.0,4378620.0,192280,4549730,45456,278102650,0,5413551882,47.1,540687409152,519726505984,3.9,16782262272,42045300736,291798241280,190877757440,3336843264,478523002880,666693632,13633089536,93.6,3890921,262455295,355799856128,7661506515968
2023-10-24 19:35:19,8,1036,5156079.0,4378620.0,192280,4554330,45502,278219636,0,5423370909,45.4,540687409152,519735767040,3.9,16773181440,40974635008,291798396928,191937220608,3336843264,479602749440,666693632,13652971520,93.8,3890921,262713187,355799856128,7668767753216
2023-10-24 19:35:29,8,1037,5160014.0,4390334.0,192298,4559130,45550,278955604,0,5433747629,46.6,540687409152,519734738944,3.9,16774209536,41574236160,291802124288,191350370304,3336847360,479002116096,666693632,13638139904,93.7,3890921,262947601,355799856128,7675571741696
2023-10-24 19:35:39,8,1037,5160014.0,4390334.0,192298,4563830,45597,278955604,0,5443919093,47.0,540687409152,519734775808,3.9,16774172672,40610746368,291800956928,192290041856,3336847360,479965642752,666693632,13661089792,93.8,3890921,263303308,355799856128,7683542725632
2023-10-24 19:35:49,8,1038,5164001.0,4401596.0,192307,4568530,45644,279663923,0,5453640582,44.6,540687409152,519735070720,3.9,16773869568,41194758144,291801817088,191719993344,3336851456,479381929984,666693632,13647085568,93.7,3890921,263521186,355799856128,7690425644032
2023-10-24 19:35:59,8,1039,5167931.0,4413245.0,192319,4573330,45692,280333250,0,5464103502,47.3,540687409152,519731363840,3.9,16777584640,41839898624,291803615232,191082807296,3336851456,478733074432,666693632,13634916352,93.6,3890921,263796060,355799856128,7697526932480
2023-10-24 19:36:09,8,1039,5167931.0,4413245.0,192319,4578030,45739,280391655,0,5474096223,46.3,540687409152,519726977024,3.9,16781971456,40805748736,291803222016,192089759744,3336851456,479762837504,666693632,13659516928,93.8,3890921,264104954,355799856128,7705169622016
2023-10-24 19:36:19,8,1040,5171907.0,4424493.0,192329,4582730,45786,281097695,0,5483985754,44.8,540687409152,520005832704,3.8,16503123968,41685450752,291547828224,191502831616,3336851456,479161982976,666681344,13635731456,93.7,3890921,264334858,355799856128,7712068043776
2023-10-24 19:36:29,8,1041,5175886.0,4433289.0,192334,4587630,45835,281491915,0,5490402930,25.1,540687409152,521531166720,3.5,14977798144,44169605120,290085916672,190563479552,3336855552,478203150336,666669056,13589602304,93.6,3890921,264634339,355799856128,7718110987264
2023-10-24 19:36:39,8,1042,5182328.0,4437729.0,192339,4592530,45884,281751212,0,5496469651,19.7,540687409152,521466920960,3.6,15042048000,44548935680,290148192256,190127648768,3336855552,477759569920,666669056,13581803520,93.5,3890921,264915303,355799856128,7723250570240
2023-10-24 19:36:49,8,1043,5187668.0,4441145.0,192344,4597530,45934,282023922,0,5502951786,19.9,540687409152,521475145728,3.6,15033393152,44524793856,290147946496,190161301504,3336855552,477792366592,666669056,13579685888,93.5,3890921,265185923,355799856128,7728210711552
2023-10-24 19:36:59,8,1044,5192703.0,4445309.0,192350,4602430,45983,282294428,0,5509204067,19.5,540687409152,521481932800,3.6,15026180096,44447014912,290146037760,190245052416,3336855552,477877358592,666669056,13580529664,93.5,3890921,265465067,355799856128,7733270598656
2023-10-24 19:37:09,8,1045,5197739.0,4449103.0,192352,4607330,46032,282570714,0,5515650744,19.8,540687409152,521488191488,3.6,15020777472,44402495488,290146357248,190296117248,3336855552,477927280640,666669056,13579436032,93.5,3890921,265721586,355799856128,7738122548224
2023-10-24 19:37:19,8,1046,5202774.0,4453040.0,192354,4612330,46082,282824488,0,5522001070,19.5,540687409152,521495154688,3.5,15013810176,44341432320,290147037184,190363623424,3336855552,477995311104,666669056,13579198464,93.6,3890921,266036590,355799856128,7743546921984
2023-10-24 19:37:29,8,1047,5207910.0,4456861.0,192359,4617230,46131,283077985,0,5528247698,19.6,540687409152,521491472384,3.6,15017492480,44285358080,290148245504,190414098432,3336855552,478047703040,666669056,13580632064,93.6,3890921,266329837,355799856128,7748750418944
2023-10-24 19:37:39,8,1048,5213048.0,4460806.0,192365,4622130,46180,283330797,0,5534466374,19.3,540687409152,521486503936,3.6,15022465024,44245323776,290149801984,190447964160,3336855552,478082764800,666669056,13582077952,93.6,3890921,266633140,355799856128,7754043376640
2023-10-24 19:37:49,8,1049,5218085.0,4464657.0,192371,4627130,46230,283581703,0,5540882846,19.6,540687409152,521484500992,3.6,15024463872,44173606912,290151194624,190515437568,3336855552,478152482816,666669056,13584281600,93.6,3890921,266922947,355799856128,7759217689600
2023-10-24 19:37:59,8,1050,5223119.0,4468984.0,192375,4632030,46279,283841409,0,5547072148,19.5,540687409152,521487732736,3.6,15021236224,44124516352,290152439808,190566117376,3336855552,478204801024,666669056,13586055168,93.6,3890921,267217536,355799856128,7764453393408
2023-10-24 19:38:09,8,1052,5233290.0,4477133.0,192383,4636930,46328,284208563,0,5553448257,19.9,540687409152,521490120704,3.6,15018831872,44567146496,290152714240,190130257920,3336855552,477764575232,666669056,13580320768,93.5,3890921,267491799,355799856128,7769436140544
2023-10-24 19:38:19,8,1053,5238321.0,4481195.0,192385,4641930,46378,284490778,0,5560101533,20.0,540687409152,521493143552,3.5,15015813120,44552417280,290154168320,190147465216,3336859648,477782319104,666669056,13579145216,93.5,3890921,267752593,355799856128,7774327190528
